tstamp,repository_name,url,forks_count,total_releases,latest_release,release_date,stars,open_issues,contributors_count,discussions
2025-07-10 12:31:17,aptivate/ckanext-datasetthumbnail,https://github.com/aptivate/ckanext-datasetthumbnail,4,1,v1.0.0,2016-07-06,7,5,5,FALSE
2025-07-10 12:30:37,aptivate/ckanext-datasetversions,https://github.com/aptivate/ckanext-datasetversions,5,1,v1.0.0,2016-07-06,8,3,7,FALSE
2025-07-10 12:56:07,aptivate/ckanext-hdx_package,https://github.com/aptivate/ckanext-hdx_package,0,0,No releases,No releases,0,0,6,FALSE
2025-07-10 12:56:04,aptivate/ckanext-hdx_search,https://github.com/aptivate/ckanext-hdx_search,0,0,No releases,No releases,0,0,5,FALSE
2025-07-10 12:56:06,aptivate/ckanext-hdx_users,https://github.com/aptivate/ckanext-hdx_users,0,0,No releases,No releases,0,0,5,FALSE
2025-07-10 12:45:35,aptivate/ckanext-locationgroup,https://github.com/aptivate/ckanext-locationgroup,0,0,No releases,No releases,1,0,4,FALSE
2025-07-10 12:56:00,aptivate/ckanext-mapactionevent,https://github.com/aptivate/ckanext-mapactionevent,1,0,No releases,No releases,0,0,5,FALSE
2025-07-10 12:44:38,aptivate/ckanext-mapactiongeorss,https://github.com/aptivate/ckanext-mapactiongeorss,1,1,v1.0.4,2024-04-24,0,1,4,FALSE
2025-07-10 12:37:35,aptivate/ckanext-mapactionimporter,https://github.com/aptivate/ckanext-mapactionimporter,2,0,No releases,No releases,0,1,5,FALSE
2025-07-10 12:48:44,aptivate/ckanext-mapactiontheme,https://github.com/aptivate/ckanext-mapactiontheme,1,0,No releases,No releases,0,0,7,FALSE
2025-07-10 12:29:11,aptivate/ckanext-syndicate,https://github.com/aptivate/ckanext-syndicate,14,3,v2.0.0,2021-09-14,4,0,8,FALSE
2025-07-10 12:32:26,aptivate/ckanext-userautoadd,https://github.com/aptivate/ckanext-userautoadd,6,2,v1.0.1,2016-07-11,1,1,3,FALSE
2025-07-10 12:49:00,armin11/ckanext-transparencyderp,https://github.com/armin11/ckanext-transparencyderp,0,0,No releases,No releases,0,0,1,FALSE
2025-07-10 12:34:20,asc-csa/ckanext-asc-csa,https://github.com/asc-csa/ckanext-asc-csa,3,5,v1.0,2021-08-13,9,31,7,FALSE
2025-07-10 12:42:41,asc-csa/ckanext-asc-csa-scheming,https://github.com/asc-csa/ckanext-asc-csa-scheming,1,0,No releases,No releases,2,1,4,FALSE
2025-07-10 12:49:42,awi-response/ckanext-ifacets,https://github.com/awi-response/ckanext-ifacets,0,2,v.0.0.2,2025-05-19,0,0,1,FALSE
2025-07-10 12:28:42,azavea/ckanext-odp_theme,https://github.com/azavea/ckanext-odp_theme,12,1,CKAN-2.2,2017-10-10,14,7,6,FALSE
2025-07-10 12:45:48,b-weintraub/ckanext-stac,https://github.com/b-weintraub/ckanext-stac,1,0,No releases,No releases,1,0,2,FALSE
2025-07-10 12:27:57,bcgov/ckanext-bcgov,https://github.com/bcgov/ckanext-bcgov,23,50,2.0.1,2021-11-05,25,183,26,FALSE
2025-07-10 12:57:15,bcgov/ckanext-bcgov-cli,https://github.com/bcgov/ckanext-bcgov-cli,0,0,No releases,No releases,0,0,4,FALSE
2025-07-10 12:57:17,bcgov/ckanext-bcgov-disqus,https://github.com/bcgov/ckanext-bcgov-disqus,0,0,No releases,No releases,0,1,1,FALSE
2025-07-10 12:33:45,bcgov/ckanext-bcgov-schema,https://github.com/bcgov/ckanext-bcgov-schema,3,0,No releases,No releases,3,2,12,FALSE
2025-07-10 12:57:14,bcgov/ckanext-edc-rss,https://github.com/bcgov/ckanext-edc-rss,0,3,v2.0.1,2023-05-19,0,5,7,FALSE
2025-07-10 12:50:39,bcgov/ckanext-galileo,https://github.com/bcgov/ckanext-galileo,1,0,No releases,No releases,0,0,2,FALSE
2025-07-10 12:31:30,bcgov/ckanext-openapiviewer,https://github.com/bcgov/ckanext-openapiviewer,4,8,3.1.2,2018-03-12,7,0,8,FALSE
2025-07-10 12:29:49,bcgov/ckanext-sso,https://github.com/bcgov/ckanext-sso,9,0,No releases,No releases,5,2,9,FALSE
2025-07-10 12:39:45,belgium-its-steering-committee/ckanext-benap,https://github.com/belgium-its-steering-committee/ckanext-benap,0,39,2.1.1,2024-09-30,4,0,6,FALSE
2025-07-10 12:33:09,bellisk/ckanext-subscribe,https://github.com/bellisk/ckanext-subscribe,5,2,1.2.0,2025-06-04,1,2,3,FALSE
2025-07-10 12:51:28,benscott/ckanext-cacheapi,https://github.com/benscott/ckanext-cacheapi,0,0,No releases,No releases,0,0,1,FALSE
2025-07-10 12:40:37,berlinonline/ckanext-berlin,https://github.com/berlinonline/ckanext-berlin,0,0,No releases,No releases,3,0,1,FALSE
2025-07-10 12:57:02,berlinonline/ckanext-berlin_dataset_schema,https://github.com/berlinonline/ckanext-berlin_dataset_schema,1,0,No releases,No releases,1,0,2,FALSE
2025-07-10 12:57:00,berlinonline/ckanext-berlinauth,https://github.com/berlinonline/ckanext-berlinauth,1,0,No releases,No releases,0,0,3,FALSE
2025-07-10 12:43:52,berlinonline/ckanext-berlintheme,https://github.com/berlinonline/ckanext-berlintheme,0,0,No releases,No releases,0,0,2,FALSE
2025-07-10 12:47:09,berlinonline/ckanext-datasetsnippets,https://github.com/berlinonline/ckanext-datasetsnippets,0,0,No releases,No releases,1,0,2,FALSE
2025-07-10 12:40:50,berlinonline/ckanext-dcatde_berlin,https://github.com/berlinonline/ckanext-dcatde_berlin,0,0,No releases,No releases,3,0,2,FALSE
2025-07-10 12:41:33,berlinonline/ckanext-fisbroker,https://github.com/berlinonline/ckanext-fisbroker,0,0,No releases,No releases,2,2,2,FALSE
2025-07-10 12:43:38,berlinonline/ckanext-sisharvester,https://github.com/berlinonline/ckanext-sisharvester,0,0,No releases,No releases,0,0,1,FALSE
2025-07-10 12:40:29,berlinonline/ckanext-validationapi,https://github.com/berlinonline/ckanext-validationapi,0,0,No releases,No releases,3,0,2,FALSE
2025-07-10 12:47:49,bertvannuffelen/ckanext-odvl,https://github.com/bertvannuffelen/ckanext-odvl,0,0,No releases,No releases,0,0,1,FALSE
2025-07-10 12:44:47,bhavin2897/ckanext-relationship,https://github.com/bhavin2897/ckanext-relationship,1,0,No releases,No releases,0,0,4,FALSE
2025-07-10 12:44:49,bhavin2897/ckanext-statictheme,https://github.com/bhavin2897/ckanext-statictheme,0,0,No releases,No releases,0,0,1,FALSE
2025-07-10 12:46:49,bhavin2897/ckanext-wikidata,https://github.com/bhavin2897/ckanext-wikidata,0,0,No releases,No releases,0,0,1,FALSE
2025-07-10 12:38:27,bopen/ckanext-mapsearch,https://github.com/bopen/ckanext-mapsearch,1,0,No releases,No releases,5,0,4,FALSE
2025-07-10 12:50:16,boxkite/ckanext-donneesqctheme,https://github.com/boxkite/ckanext-donneesqctheme,0,0,No releases,No releases,0,13,3,FALSE
2025-07-10 12:43:31,boykoc/ckanext-adal,https://github.com/boykoc/ckanext-adal,0,0,No releases,No releases,0,0,1,FALSE
2025-07-10 12:44:12,brunoqs/ckanext-ufla,https://github.com/brunoqs/ckanext-ufla,0,0,No releases,No releases,0,0,1,FALSE
2025-07-10 12:46:02,bukharim1/ckanext-afucn,https://github.com/bukharim1/ckanext-afucn,0,0,No releases,No releases,0,0,1,FALSE
2025-07-10 12:41:05,camptocamp/ckanext-theme,https://github.com/camptocamp/ckanext-theme,0,0,No releases,No releases,2,0,4,FALSE
2025-07-10 12:41:52,cbgaindia/ckanext-budgetviz,https://github.com/cbgaindia/ckanext-budgetviz,1,0,No releases,No releases,2,2,3,FALSE
2025-07-10 12:40:00,cbgaindia/ckanext-openbudgetsin_theme,https://github.com/cbgaindia/ckanext-openbudgetsin_theme,0,0,No releases,No releases,4,16,6,FALSE
2025-07-10 12:35:16,ccancellieri/ckanext-jsonschema,https://github.com/ccancellieri/ckanext-jsonschema,2,0,No releases,No releases,4,1,5,FALSE
2025-07-10 12:52:13,ccancellieri/ckanext-publisher,https://github.com/ccancellieri/ckanext-publisher,0,0,No releases,No releases,0,0,2,FALSE
2025-07-10 12:51:01,ccancellieri/ckanext-terriajs,https://github.com/ccancellieri/ckanext-terriajs,0,0,No releases,No releases,0,0,5,FALSE
2025-07-10 12:50:43,ccca-dc/ckanext-basket,https://github.com/ccca-dc/ckanext-basket,1,0,No releases,No releases,0,0,4,FALSE
2025-07-10 12:35:25,ccca-dc/ckanext-ccca,https://github.com/ccca-dc/ckanext-ccca,3,1,v1.0,2017-11-24,0,0,5,FALSE
2025-07-10 12:47:43,ccca-dc/ckanext-filtersearch,https://github.com/ccca-dc/ckanext-filtersearch,0,1,v1.0,2017-10-02,0,0,4,FALSE
2025-07-10 12:46:24,ccca-dc/ckanext-galleryview,https://github.com/ccca-dc/ckanext-galleryview,0,1,v1.0,2017-02-21,0,0,3,FALSE
2025-07-10 12:44:05,ccca-dc/ckanext-handle,https://github.com/ccca-dc/ckanext-handle,0,1,v1.0,2017-06-27,0,0,3,FALSE
2025-07-10 12:45:22,ccca-dc/ckanext-iauth,https://github.com/ccca-dc/ckanext-iauth,0,1,v1.0,2017-11-15,0,0,3,FALSE
2025-07-10 12:47:37,ccca-dc/ckanext-localimp,https://github.com/ccca-dc/ckanext-localimp,0,1,v1.0,2017-07-11,0,0,3,FALSE
2025-07-10 12:43:10,ccca-dc/ckanext-resourceversions,https://github.com/ccca-dc/ckanext-resourceversions,0,1,v1.0,2017-08-03,0,0,3,FALSE
2025-07-10 12:46:29,ccca-dc/ckanext-thredds,https://github.com/ccca-dc/ckanext-thredds,1,1,v1.0,2017-11-22,1,0,4,FALSE
2025-07-10 12:29:25,cfpb/ckanext-cfpb-extrafields,https://github.com/cfpb/ckanext-cfpb-extrafields,11,3,v1.1.1,2016-08-10,4,5,9,FALSE
2025-07-10 12:50:51,chdigiorno/ckanext-gcbaandinotheme,https://github.com/chdigiorno/ckanext-gcbaandinotheme,3,0,No releases,No releases,0,0,2,FALSE
2025-07-10 12:36:16,cioos-siooc/ckanext-cioos_theme,https://github.com/cioos-siooc/ckanext-cioos_theme,3,0,No releases,No releases,0,7,8,FALSE
2025-07-10 12:48:00,citylinedata/ckanext-cl,https://github.com/citylinedata/ckanext-cl,0,0,No releases,No releases,0,0,1,FALSE
2025-07-10 12:34:14,cityofsurrey/ckanext-surrey,https://github.com/cityofsurrey/ckanext-surrey,4,0,No releases,No releases,1,1,6,FALSE
2025-07-10 12:41:26,ciudadanointeligente/ckanext-forms,https://github.com/ciudadanointeligente/ckanext-forms,0,0,No releases,No releases,2,0,1,FALSE
2025-07-10 12:40:57,ciudadanointeligente/ckanext-junar,https://github.com/ciudadanointeligente/ckanext-junar,0,0,No releases,No releases,2,0,1,FALSE
2025-07-10 12:29:12,ckan/ckanext-apihelper,https://github.com/ckan/ckanext-apihelper,10,0,No releases,No releases,10,2,2,FALSE
2025-07-10 12:27:41,ckan/ckanext-archiver,https://github.com/ckan/ckanext-archiver,43,0,No releases,No releases,22,23,19,FALSE
2025-07-10 12:28:04,ckan/ckanext-basiccharts,https://github.com/ckan/ckanext-basiccharts,28,0,No releases,No releases,12,16,8,FALSE
2025-07-10 12:27:59,ckan/ckanext-dashboard,https://github.com/ckan/ckanext-dashboard,21,0,No releases,No releases,29,7,7,FALSE
2025-07-10 12:33:57,ckan/ckanext-datapusherext,https://github.com/ckan/ckanext-datapusherext,4,0,No releases,No releases,0,0,4,FALSE
2025-07-10 12:54:21,ckan/ckanext-dataset-series,https://github.com/ckan/ckanext-dataset-series,3,0,No releases,No releases,1,3,3,FALSE
2025-07-10 12:28:10,ckan/ckanext-datastorer,https://github.com/ckan/ckanext-datastorer,18,0,No releases,No releases,21,16,12,FALSE
2025-07-10 12:52:24,ckan/ckanext-dcat,https://github.com/ckan/ckanext-dcat,151,21,v2.4.0,2025-05-20,181,65,33,FALSE
2025-07-10 12:30:21,ckan/ckanext-deadoralive,https://github.com/ckan/ckanext-deadoralive,8,0,No releases,No releases,6,12,2,FALSE
2025-07-10 12:28:14,ckan/ckanext-disqus,https://github.com/ckan/ckanext-disqus,22,0,No releases,No releases,13,10,12,FALSE
2025-07-10 12:29:57,ckan/ckanext-drupal7,https://github.com/ckan/ckanext-drupal7,8,0,No releases,No releases,6,0,2,FALSE
2025-07-10 12:36:39,ckan/ckanext-dsaudit,https://github.com/ckan/ckanext-dsaudit,2,0,No releases,No releases,2,1,2,FALSE
2025-07-10 12:54:20,ckan/ckanext-editable-config,https://github.com/ckan/ckanext-editable-config,1,0,No releases,No releases,1,0,1,FALSE
2025-07-10 12:29:28,ckan/ckanext-envvars,https://github.com/ckan/ckanext-envvars,8,5,v0.0.6,2024-09-09,16,6,4,FALSE
2025-07-10 12:33:58,ckan/ckanext-eurovoc,https://github.com/ckan/ckanext-eurovoc,3,0,No releases,No releases,2,1,4,FALSE
2025-07-10 12:38:20,ckan/ckanext-excelforms,https://github.com/ckan/ckanext-excelforms,3,0,No releases,No releases,1,1,12,FALSE
2025-07-10 12:42:24,ckan/ckanext-fdt-sqlalchemy,https://github.com/ckan/ckanext-fdt-sqlalchemy,0,0,No releases,No releases,2,0,1,FALSE
2025-07-10 12:27:50,ckan/ckanext-fluent,https://github.com/ckan/ckanext-fluent,30,0,No releases,No releases,26,11,9,FALSE
2025-07-10 12:27:19,ckan/ckanext-googleanalytics,https://github.com/ckan/ckanext-googleanalytics,84,0,No releases,No releases,36,19,29,FALSE
2025-07-10 12:27:08,ckan/ckanext-harvest,https://github.com/ckan/ckanext-harvest,210,28,v1.6.1,2025-01-14,139,116,64,FALSE
2025-07-10 12:27:26,ckan/ckanext-hierarchy,https://github.com/ckan/ckanext-hierarchy,65,2,v1.2.2,2025-02-26,29,10,18,FALSE
2025-07-10 12:29:19,ckan/ckanext-intro,https://github.com/ckan/ckanext-intro,10,0,No releases,No releases,6,1,1,FALSE
2025-07-10 12:27:54,ckan/ckanext-issues,https://github.com/ckan/ckanext-issues,31,0,No releases,No releases,14,22,9,FALSE
2025-07-10 12:27:52,ckan/ckanext-mapviews,https://github.com/ckan/ckanext-mapviews,23,0,No releases,No releases,27,16,7,FALSE
2025-07-10 12:34:59,ckan/ckanext-oauth2waad,https://github.com/ckan/ckanext-oauth2waad,5,0,No releases,No releases,1,4,3,FALSE
2025-07-10 12:27:16,ckan/ckanext-pages,https://github.com/ckan/ckanext-pages,104,4,v0.5.2,2023-06-07,55,42,22,FALSE
2025-07-10 12:27:36,ckan/ckanext-pdfview,https://github.com/ckan/ckanext-pdfview,49,4,0.0.8,2022-04-08,27,10,10,FALSE
2025-07-10 12:33:01,ckan/ckanext-persona,https://github.com/ckan/ckanext-persona,4,0,No releases,No releases,2,4,1,FALSE
2025-07-10 12:27:31,ckan/ckanext-qa,https://github.com/ckan/ckanext-qa,55,0,No releases,No releases,27,27,25,FALSE
2025-07-10 12:32:09,ckan/ckanext-repo,https://github.com/ckan/ckanext-repo,5,0,No releases,No releases,2,0,3,FALSE
2025-07-10 12:27:48,ckan/ckanext-report,https://github.com/ckan/ckanext-report,36,0,No releases,No releases,18,7,8,FALSE
2025-07-10 12:32:17,ckan/ckanext-rq,https://github.com/ckan/ckanext-rq,4,0,No releases,No releases,3,3,2,FALSE
2025-07-10 12:29:35,ckan/ckanext-s3archive,https://github.com/ckan/ckanext-s3archive,10,0,No releases,No releases,8,4,2,FALSE
2025-07-10 12:27:13,ckan/ckanext-scheming,https://github.com/ckan/ckanext-scheming,174,0,No releases,No releases,92,122,37,FALSE
2025-07-10 12:31:27,ckan/ckanext-searchhistory,https://github.com/ckan/ckanext-searchhistory,5,0,No releases,No releases,4,3,2,FALSE
2025-07-10 12:27:18,ckan/ckanext-showcase,https://github.com/ckan/ckanext-showcase,79,17,v1.8.3,2025-02-05,46,37,25,FALSE
2025-07-10 12:27:11,ckan/ckanext-spatial,https://github.com/ckan/ckanext-spatial,204,7,v2.3.1,2025-06-11,133,106,40,FALSE
2025-07-10 12:26:49,ckan/ckanext-validation,https://github.com/ckan/ckanext-validation,33,4,2.2.0,2024-12-16,30,43,12,TRUE
2025-07-10 12:29:01,ckan/ckanext-viewhelpers,https://github.com/ckan/ckanext-viewhelpers,13,0,No releases,No releases,5,6,2,FALSE
2025-07-10 12:27:21,ckan/ckanext-xloader,https://github.com/ckan/ckanext-xloader,56,12,2.1.0,2025-03-11,51,36,24,FALSE
2025-07-10 12:28:30,cmuphillycapstone/ckanext-dictionary,https://github.com/cmuphillycapstone/ckanext-dictionary,15,0,No releases,No releases,10,9,3,FALSE
2025-07-10 12:49:33,code-schleswig-holstein/ckanext-odsh,https://github.com/code-schleswig-holstein/ckanext-odsh,0,0,No releases,No releases,0,0,1,FALSE
2025-07-10 12:48:17,congbk92/ckanext-dataconverter,https://github.com/congbk92/ckanext-dataconverter,0,0,No releases,No releases,1,0,1,FALSE
2025-07-10 12:27:37,conwetlab/ckanext-datarequests,https://github.com/conwetlab/ckanext-datarequests,54,17,v1.1.0,2018-09-24,18,11,6,FALSE
2025-07-10 12:36:59,conwetlab/ckanext-datastore_restful,https://github.com/conwetlab/ckanext-datastore_restful,2,0,No releases,No releases,2,0,2,FALSE
2025-07-10 12:37:09,conwetlab/ckanext-fiware_header,https://github.com/conwetlab/ckanext-fiware_header,2,0,No releases,No releases,2,0,1,FALSE
2025-07-10 12:27:43,conwetlab/ckanext-oauth2,https://github.com/conwetlab/ckanext-oauth2,58,17,v0.7.0,2019-04-12,24,22,7,FALSE
2025-07-10 12:28:19,conwetlab/ckanext-privatedatasets,https://github.com/conwetlab/ckanext-privatedatasets,16,24,v0.4.1,2020-03-16,19,9,9,FALSE
2025-07-10 12:30:40,conwetlab/ckanext-storepublisher,https://github.com/conwetlab/ckanext-storepublisher,7,8,v0.3.2,2015-11-25,3,0,3,FALSE
2025-07-10 12:31:40,conwetlab/ckanext-wirecloud_view,https://github.com/conwetlab/ckanext-wirecloud_view,7,3,v1.1.0,2018-07-20,2,2,4,FALSE
2025-07-10 12:29:03,costibleotu/ckanext-dataportaltheme,https://github.com/costibleotu/ckanext-dataportaltheme,26,0,No releases,No releases,0,0,4,FALSE
2025-07-10 12:46:31,costibleotu/ckanext-githubfeed,https://github.com/costibleotu/ckanext-githubfeed,0,0,No releases,No releases,0,0,2,FALSE
2025-07-10 12:42:47,cphsolutionslab/ckanext-cphopendata,https://github.com/cphsolutionslab/ckanext-cphopendata,0,0,No releases,No releases,1,0,1,FALSE
2025-07-10 12:36:47,cphsolutionslab/ckanext-customuserprivileges,https://github.com/cphsolutionslab/ckanext-customuserprivileges,2,0,No releases,No releases,2,1,0,FALSE
2025-07-10 12:28:35,cphsolutionslab/ckanext-dataproxy,https://github.com/cphsolutionslab/ckanext-dataproxy,14,0,No releases,No releases,11,8,3,FALSE
2025-07-10 12:50:12,cphsolutionslab/ckanext-metadataharvest,https://github.com/cphsolutionslab/ckanext-metadataharvest,1,0,No releases,No releases,0,0,0,FALSE
2025-07-10 12:38:13,cphsolutionslab/ckanext-portalopendatadk,https://github.com/cphsolutionslab/ckanext-portalopendatadk,2,0,No releases,No releases,0,0,1,FALSE
2025-07-10 12:47:16,csipiemonte/ckanext-apertocomunetorinoit,https://github.com/csipiemonte/ckanext-apertocomunetorinoit,0,0,No releases,No releases,0,0,1,FALSE
2025-07-10 12:44:34,cuprit-gbr/ckanext-thesauri,https://github.com/cuprit-gbr/ckanext-thesauri,1,0,No releases,No releases,0,0,1,FALSE
2025-07-10 12:30:15,dadosgovbr/ckanext-dadosgovbr,https://github.com/dadosgovbr/ckanext-dadosgovbr,4,9,v0.5-beta,2018-01-07,17,1,5,FALSE
2025-07-10 12:39:19,dadosgovbr/ckanext-dadosgovbr-2014,https://github.com/dadosgovbr/ckanext-dadosgovbr-2014,2,0,No releases,No releases,1,0,3,FALSE
2025-07-10 12:34:29,damalaga/ckanext-malaga,https://github.com/damalaga/ckanext-malaga,2,0,No releases,No releases,4,2,1,FALSE
2025-07-10 12:37:01,dangsg/ckanext-mysql2mongodb,https://github.com/dangsg/ckanext-mysql2mongodb,3,0,No releases,No releases,0,0,1,FALSE
2025-07-10 12:40:44,data-govt-nz/ckanext-dia,https://github.com/data-govt-nz/ckanext-dia,1,1,1.1.0,2018-12-10,3,2,7,FALSE
2025-07-10 12:29:52,data-govt-nz/ckanext-dia_theme,https://github.com/data-govt-nz/ckanext-dia_theme,9,8,2.0.1,2019-07-31,6,3,11,FALSE
2025-07-10 12:39:10,data-govt-nz/ckanext-protected_resources,https://github.com/data-govt-nz/ckanext-protected_resources,2,1,0.1.0,2018-07-23,1,4,3,FALSE
2025-07-10 12:27:47,data-govt-nz/ckanext-security,https://github.com/data-govt-nz/ckanext-security,38,6,4.1.1,2024-03-02,25,16,15,FALSE
2025-07-10 12:29:09,datacats/ckanext-featuredviews,https://github.com/datacats/ckanext-featuredviews,9,0,No releases,No releases,10,4,2,FALSE
2025-07-10 12:30:19,datacats/ckanext-geopusher,https://github.com/datacats/ckanext-geopusher,5,0,No releases,No releases,15,1,2,FALSE
2025-07-10 12:38:10,datacats/ckanext-ottawa,https://github.com/datacats/ckanext-ottawa,1,0,No releases,No releases,1,1,1,FALSE
2025-07-10 12:29:20,datacats/ckanext-webhooks,https://github.com/datacats/ckanext-webhooks,7,0,No releases,No releases,13,6,2,FALSE
2025-07-10 12:29:05,datadotworld/ckanext-datadotworld,https://github.com/datadotworld/ckanext-datadotworld,9,0,No releases,No releases,12,3,6,FALSE
2025-07-10 12:29:40,datagovau/ckanext-agls,https://github.com/datagovau/ckanext-agls,11,0,No releases,No releases,2,2,5,FALSE
2025-07-10 12:29:38,datagovau/ckanext-cesiumpreview,https://github.com/datagovau/ckanext-cesiumpreview,11,0,No releases,No releases,2,3,1,FALSE
2025-07-10 12:57:07,datagovau/ckanext-s3multipart,https://github.com/datagovau/ckanext-s3multipart,0,0,No releases,No releases,0,0,1,FALSE
2025-07-10 12:57:08,datagovau/ckanext-xspatialloader,https://github.com/datagovau/ckanext-xspatialloader,0,0,No releases,No releases,0,0,1,FALSE
2025-07-10 12:31:37,datagovsg/ckanext-s3-resources,https://github.com/datagovsg/ckanext-s3-resources,6,0,No releases,No releases,4,5,2,FALSE
2025-07-10 12:32:01,datagovuk/ckanext-certificates,https://github.com/datagovuk/ckanext-certificates,7,0,No releases,No releases,1,1,2,FALSE
2025-07-10 12:30:10,datagovuk/ckanext-datapreview,https://github.com/datagovuk/ckanext-datapreview,6,0,No releases,No releases,8,0,3,FALSE
2025-07-10 12:34:19,datagovuk/ckanext-datastore,https://github.com/datagovuk/ckanext-datastore,4,0,No releases,No releases,0,0,2,FALSE
2025-07-10 12:27:45,datagovuk/ckanext-dgu,https://github.com/datagovuk/ckanext-dgu,33,0,No releases,No releases,34,72,19,FALSE
2025-07-10 12:36:21,datagovuk/ckanext-dgu-local,https://github.com/datagovuk/ckanext-dgu-local,3,0,No releases,No releases,1,0,2,FALSE
2025-07-10 12:28:18,datagovuk/ckanext-ga-report,https://github.com/datagovuk/ckanext-ga-report,21,0,No releases,No releases,10,4,4,FALSE
2025-07-10 12:35:18,datagovuk/ckanext-linkfinder,https://github.com/datagovuk/ckanext-linkfinder,3,0,No releases,No releases,0,0,1,FALSE
2025-07-10 12:31:03,datagovuk/ckanext-os,https://github.com/datagovuk/ckanext-os,4,0,No releases,No releases,9,1,5,FALSE
2025-07-10 12:37:58,datagovuk/ckanext-redmine,https://github.com/datagovuk/ckanext-redmine,2,0,No releases,No releases,0,0,1,FALSE
2025-07-10 12:46:20,datagovuk/ckanext-schemadotorg,https://github.com/datagovuk/ckanext-schemadotorg,1,0,No releases,No releases,1,0,1,FALSE
2025-07-10 12:32:31,datagovuk/ckanext-taxonomy,https://github.com/datagovuk/ckanext-taxonomy,3,0,No releases,No releases,5,3,2,FALSE
2025-07-10 12:48:51,datagvat/ckanext-dgvat,https://github.com/datagvat/ckanext-dgvat,1,0,No releases,No releases,0,0,0,FALSE
2025-07-10 12:34:00,datalocale/ckanext-datalocale,https://github.com/datalocale/ckanext-datalocale,3,0,No releases,No releases,2,3,2,FALSE
2025-07-10 12:40:06,dataoverheid/ckanext-donl,https://github.com/dataoverheid/ckanext-donl,0,1,v2.1,2015-09-04,3,0,2,FALSE
2025-07-10 12:39:01,datarefuge/ckanext-datarefuge_theme,https://github.com/datarefuge/ckanext-datarefuge_theme,1,0,No releases,No releases,5,0,0,FALSE
2025-07-10 12:38:49,datasketch/ckanext-cdmx,https://github.com/datasketch/ckanext-cdmx,2,0,No releases,No releases,1,0,2,FALSE
2025-07-10 12:35:58,datasketch/ckanext-pdae_theme,https://github.com/datasketch/ckanext-pdae_theme,3,0,No releases,No releases,1,0,1,FALSE
2025-07-10 12:29:33,datawagovau/ckanext-datawagovautheme,https://github.com/datawagovau/ckanext-datawagovautheme,8,1,v1.0,2015-10-29,7,23,5,FALSE
2025-07-10 12:52:43,dathere/ckanext-boernetx_theme,https://github.com/dathere/ckanext-boernetx_theme,0,0,No releases,No releases,0,1,4,FALSE
2025-07-10 12:52:41,dathere/ckanext-datatablesview_plus,https://github.com/dathere/ckanext-datatablesview_plus,0,0,No releases,No releases,0,0,1,FALSE
2025-07-10 12:52:38,dathere/ckanext-officedocs,https://github.com/dathere/ckanext-officedocs,1,0,No releases,No releases,0,1,4,FALSE
2025-07-10 12:38:59,dathere/ckanext-openapi_viewer,https://github.com/dathere/ckanext-openapi_viewer,2,0,No releases,No releases,0,2,2,FALSE
2025-07-10 12:52:44,dathere/ckanext-twdh_reports,https://github.com/dathere/ckanext-twdh_reports,1,0,No releases,No releases,0,1,2,FALSE
2025-07-10 12:27:05,dathere/datapusher-plus,https://github.com/dathere/datapusher-plus,27,32,2.0.0,2025-04-25,38,49,45,TRUE
2025-07-10 12:36:35,datopian/ckanext-aberdeen,https://github.com/datopian/ckanext-aberdeen,2,8,v0.0.9,2020-06-09,2,5,5,FALSE
2025-07-10 12:39:38,datopian/ckanext-abtassociates,https://github.com/datopian/ckanext-abtassociates,1,0,No releases,No releases,4,0,3,FALSE
2025-07-10 12:30:39,datopian/ckanext-aircan,https://github.com/datopian/ckanext-aircan,5,3,v1.0.2,2024-08-06,7,7,6,FALSE
2025-07-10 12:41:56,datopian/ckanext-aridhia,https://github.com/datopian/ckanext-aridhia,1,1,v0.4.4,2017-02-13,2,0,4,FALSE
2025-07-10 12:37:06,datopian/ckanext-asset-storage,https://github.com/datopian/ckanext-asset-storage,3,1,v0.1.6,2021-04-09,2,4,2,FALSE
2025-07-10 12:35:14,datopian/ckanext-auth,https://github.com/datopian/ckanext-auth,2,0,No releases,No releases,4,5,3,FALSE
2025-07-10 12:30:50,datopian/ckanext-authz-service,https://github.com/datopian/ckanext-authz-service,8,2,v0.2.0,2021-05-12,9,9,4,FALSE
2025-07-10 12:52:27,datopian/ckanext-bankofengland,https://github.com/datopian/ckanext-bankofengland,1,0,No releases,No releases,0,0,4,FALSE
2025-07-10 12:37:26,datopian/ckanext-birmingham,https://github.com/datopian/ckanext-birmingham,1,0,No releases,No releases,5,0,1,FALSE
2025-07-10 12:30:44,datopian/ckanext-blob-storage,https://github.com/datopian/ckanext-blob-storage,7,24,v0.9.0,2023-01-03,15,12,12,FALSE
2025-07-10 12:30:05,datopian/ckanext-c3charts,https://github.com/datopian/ckanext-c3charts,10,7,v0.3.2,2018-02-09,6,0,6,FALSE
2025-07-10 12:52:49,datopian/ckanext-ckan_cluster,https://github.com/datopian/ckanext-ckan_cluster,1,0,No releases,No releases,0,1,1,FALSE
2025-07-10 12:40:36,datopian/ckanext-coastal,https://github.com/datopian/ckanext-coastal,1,0,No releases,No releases,3,0,1,FALSE
2025-07-10 12:52:52,datopian/ckanext-data-api,https://github.com/datopian/ckanext-data-api,0,0,No releases,No releases,0,0,2,FALSE
